185.191.171.10 - - [07/Jun/2021:00:10:05 +0800] "GET http://www.hbszszj.com/robots.txt HTTP/1.1" 200 170 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)"[t21]
223.104.122.26 - - [07/Jun/2021:09:43:40 +0800] "GET http://www.hbszszj.com/images/f_30.png HTTP/1.1" 200 517 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; Android 10; TEL-AN00a Build/HONORTEL-AN00a; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/77.0.3865.120 MQQBrowser/6.2 TBS/045617 Mobile Safari/537.36 MMWEBID/4916 MicroMessenger/8.0.6.1900(0x28000637) Process/tools WeChat/arm64 Weixin NetType/5G Language/zh_CN ABI/arm64"[Lt11]
223.104.122.26 - - [07/Jun/2021:09:43:40 +0800] "GET http://www.hbszszj.com/images/ss_05.png HTTP/1.1" 200 536 "http://www.hbszszj.com/css/index.css" "Mozilla/5.0 (Linux; Android 10; TEL-AN00a Build/HONORTEL-AN00a; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/77.0.3865.120 MQQBrowser/6.2 TBS/045617 Mobile Safari/537.36 MMWEBID/4916 MicroMessenger/8.0.6.1900(0x28000637) Process/tools WeChat/arm64 Weixin NetType/5G Language/zh_CN ABI/arm64"[CVLt0]
223.104.122.26 - - [07/Jun/2021:09:43:40 +0800] "GET http://www.hbszszj.com/uploadfile/2020/1107/20201107043259941.png HTTP/1.1" 200 183799 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; Android 10; TEL-AN00a Build/HONORTEL-AN00a; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/77.0.3865.120 MQQBrowser/6.2 TBS/045617 Mobile Safari/537.36 MMWEBID/4916 MicroMessenger/8.0.6.1900(0x28000637) Process/tools WeChat/arm64 Weixin NetType/5G Language/zh_CN ABI/arm64"[Lt333]
223.104.122.26 - - [07/Jun/2021:09:43:41 +0800] "GET http://www.hbszszj.com/images/bk_02.png HTTP/1.1" 200 145410 "http://www.hbszszj.com/css/index.css" "Mozilla/5.0 (Linux; Android 10; TEL-AN00a Build/HONORTEL-AN00a; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/77.0.3865.120 MQQBrowser/6.2 TBS/045617 Mobile Safari/537.36 MMWEBID/4916 MicroMessenger/8.0.6.1900(0x28000637) Process/tools WeChat/arm64 Weixin NetType/5G Language/zh_CN ABI/arm64"[Lt535]
223.104.122.26 - - [07/Jun/2021:09:43:41 +0800] "GET http://www.hbszszj.com/uploadfile/2020/1113/20201113044007261.jpg HTTP/1.1" 200 419052 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; Android 10; TEL-AN00a Build/HONORTEL-AN00a; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/77.0.3865.120 MQQBrowser/6.2 TBS/045617 Mobile Safari/537.36 MMWEBID/4916 MicroMessenger/8.0.6.1900(0x28000637) Process/tools WeChat/arm64 Weixin NetType/5G Language/zh_CN ABI/arm64"[Lt1555]
223.104.122.26 - - [07/Jun/2021:09:43:41 +0800] "GET http://www.hbszszj.com/uploadfile/2020/1116/20201116095916413.jpg HTTP/1.1" 200 75313 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; Android 10; TEL-AN00a Build/HONORTEL-AN00a; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/77.0.3865.120 MQQBrowser/6.2 TBS/045617 Mobile Safari/537.36 MMWEBID/4916 MicroMessenger/8.0.6.1900(0x28000637) Process/tools WeChat/arm64 Weixin NetType/5G Language/zh_CN ABI/arm64"[CVLt593]
123.150.174.180 - - [07/Jun/2021:09:44:03 +0800] "GET http://www.hbszszj.com/ HTTP/1.1" 200 4378 "-" "Mozilla/5.0 (Linux; Android 10; TEL-AN00a Build/HONORTEL-AN00a; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/77.0.3865.120 MQQBrowser/6.2 TBS/045617 Mobile Safari/537.36 MMWEBID/4916 MicroMessenger/8.0.6.1900(0x28000637) Process/tools WeChat/arm64 Weixin NetType/5G Language/zh_CN ABI/arm64"[Klt102]
223.104.122.26 - - [07/Jun/2021:09:44:03 +0800] "GET http://www.hbszszj.com/uploadfile/2021/0531/20210531021644430.jpg HTTP/1.1" 206 1 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; Android 10; TEL-AN00a Build/HONORTEL-AN00a; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/77.0.3865.120 MQQBrowser/6.2 TBS/045617 Mobile Safari/537.36 MMWEBID/4916 MicroMessenger/8.0.6.1900(0x28000637) Process/tools WeChat/arm64 Weixin NetType/5G Language/zh_CN ABI/arm64"[Lt12]
223.104.122.26 - - [07/Jun/2021:09:44:03 +0800] "GET http://www.hbszszj.com/uploadfile/2020/1113/20201113044007261.jpg HTTP/1.1" 206 1 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; Android 10; TEL-AN00a Build/HONORTEL-AN00a; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/77.0.3865.120 MQQBrowser/6.2 TBS/045617 Mobile Safari/537.36 MMWEBID/4916 MicroMessenger/8.0.6.1900(0x28000637) Process/tools WeChat/arm64 Weixin NetType/5G Language/zh_CN ABI/arm64"[Lt0]
223.104.122.26 - - [07/Jun/2021:09:44:03 +0800] "GET http://www.hbszszj.com/uploadfile/2020/1116/20201116095916413.jpg HTTP/1.1" 206 1 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; Android 10; TEL-AN00a Build/HONORTEL-AN00a; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/77.0.3865.120 MQQBrowser/6.2 TBS/045617 Mobile Safari/537.36 MMWEBID/4916 MicroMessenger/8.0.6.1900(0x28000637) Process/tools WeChat/arm64 Weixin NetType/5G Language/zh_CN ABI/arm64"[Lt44]
223.104.122.26 - - [07/Jun/2021:09:44:03 +0800] "GET http://www.hbszszj.com/images/bk_02.png HTTP/1.1" 206 1 "http://www.hbszszj.com/css/index.css" "Mozilla/5.0 (Linux; Android 10; TEL-AN00a Build/HONORTEL-AN00a; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/77.0.3865.120 MQQBrowser/6.2 TBS/045617 Mobile Safari/537.36 MMWEBID/4916 MicroMessenger/8.0.6.1900(0x28000637) Process/tools WeChat/arm64 Weixin NetType/5G Language/zh_CN ABI/arm64"[Lt16]
218.68.91.108 - - [07/Jun/2021:09:44:03 +0800] "GET http://www.hbszszj.com/ HTTP/1.1" 200 4378 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.9b4) Gecko/2008030317 Firefox/3.0b4"[Klt114]
223.104.122.26 - - [07/Jun/2021:09:44:04 +0800] "GET http://www.hbszszj.com/uploadfile/2021/0531/20210531021644430.jpg HTTP/1.1" 206 83214 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; Android 10; TEL-AN00a Build/HONORTEL-AN00a; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/77.0.3865.120 MQQBrowser/6.2 TBS/045617 Mobile Safari/537.36 MMWEBID/4916 MicroMessenger/8.0.6.1900(0x28000637) Process/tools WeChat/arm64 Weixin NetType/5G Language/zh_CN ABI/arm64"[Lt99]
223.104.122.26 - - [07/Jun/2021:09:44:04 +0800] "GET http://www.hbszszj.com/images/bk_02.png HTTP/1.1" 206 184372 "http://www.hbszszj.com/css/index.css" "Mozilla/5.0 (Linux; Android 10; TEL-AN00a Build/HONORTEL-AN00a; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/77.0.3865.120 MQQBrowser/6.2 TBS/045617 Mobile Safari/537.36 MMWEBID/4916 MicroMessenger/8.0.6.1900(0x28000637) Process/tools WeChat/arm64 Weixin NetType/5G Language/zh_CN ABI/arm64"[Lt199]
223.104.122.26 - - [07/Jun/2021:09:44:04 +0800] "GET http://www.hbszszj.com/uploadfile/2020/1116/20201116095916413.jpg HTTP/1.1" 206 195413 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; Android 10; TEL-AN00a Build/HONORTEL-AN00a; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/77.0.3865.120 MQQBrowser/6.2 TBS/045617 Mobile Safari/537.36 MMWEBID/4916 MicroMessenger/8.0.6.1900(0x28000637) Process/tools WeChat/arm64 Weixin NetType/5G Language/zh_CN ABI/arm64"[Lt280]
111.30.142.186 - - [07/Jun/2021:09:44:05 +0800] "GET http://www.hbszszj.com/ HTTP/1.1" 200 4378 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.9b4) Gecko/2008030317 Firefox/3.0b4"[Klt102]
223.104.122.26 - - [07/Jun/2021:09:44:06 +0800] "GET http://www.hbszszj.com/uploadfile/2020/1113/20201113044007261.jpg HTTP/1.1" 206 2433819 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; Android 10; TEL-AN00a Build/HONORTEL-AN00a; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/77.0.3865.120 MQQBrowser/6.2 TBS/045617 Mobile Safari/537.36 MMWEBID/4916 MicroMessenger/8.0.6.1900(0x28000637) Process/tools WeChat/arm64 Weixin NetType/5G Language/zh_CN ABI/arm64"[Lt2776]
223.104.122.26 - - [07/Jun/2021:09:44:07 +0800] "GET http://www.hbszszj.com/favicon.ico HTTP/1.1" 200 4286 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; Android 10; TEL-AN00a Build/HONORTEL-AN00a; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/77.0.3865.120 MQQBrowser/6.2 TBS/045617 Mobile Safari/537.36 MMWEBID/4916 MicroMessenger/8.0.6.1900(0x28000637) Process/tools WeChat/arm64 Weixin NetType/5G Language/zh_CN ABI/arm64"[Lt0]
180.97.118.219 - - [07/Jun/2021:09:44:35 +0800] "GET http://www.hbszszj.com/ HTTP/1.1" 200 16350 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36 MicroMessenger/6.5.2.501 NetType/WIFI WindowsWechat QBCore/3.43.27.400 QQBrowser/9.0.2524.400"[KLlt116]
180.97.118.219 - - [07/Jun/2021:09:44:38 +0800] "GET http://www.hbszszj.com/js/jquery-1.8.3.min.js HTTP/1.1" 200 93682 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; Android 4.4.4; HUAWEI ALE-CL00 Build/HuaweiALE-CL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/53.0.2785.49 Mobile MQQBrowser/6.2 TBS/043024 Safari/537.36 MicroMessenger/6.5.4.1000 NetType/4G Language/zh_CN"[Lt115]
180.97.118.219 - - [07/Jun/2021:09:44:40 +0800] "GET http://www.hbszszj.com/js/js/swiper.min.js HTTP/1.1" 200 139048 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; Android 4.4.4; Coolpad Y82-520 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/33.0.0.0 Mobile Safari/537.36 MicroMessenger/6.5.4.1000 NetType/4G Language/zh_CN"[Lt169]
180.97.118.219 - - [07/Jun/2021:09:44:44 +0800] "GET http://www.hbszszj.com/js/wow.min.js HTTP/1.1" 200 4777 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; Android 4.4.4; Coolpad Y82-520 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/33.0.0.0 Mobile Safari/537.36 MicroMessenger/6.5.4.1000 NetType/4G Language/zh_CN"[Lt22]
120.230.80.241 - - [07/Jun/2021:10:01:52 +0800] "GET http://www.hbszszj.com/ HTTP/1.1" 200 4378 "-" "Mozilla/5.0 (Linux; U; Android 10; zh-CN; PECM30 Build/QP1A.190711.020) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/6.0.17.22) com.alibaba.android.rimet/14945260 Channel/10002068 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[KLlt204]
120.230.80.241 - - [07/Jun/2021:10:01:52 +0800] "GET http://www.hbszszj.com/uploadfile/2021/0602/20210602101132846.jpg HTTP/1.1" 304 0 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 10; zh-CN; PECM30 Build/QP1A.190711.020) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/6.0.17.22) com.alibaba.android.rimet/14945260 Channel/10002068 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[Lt0]
120.230.80.241 - - [07/Jun/2021:10:01:52 +0800] "GET http://www.hbszszj.com/uploadfile/2021/0603/20210603102314386.jpg HTTP/1.1" 304 0 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 10; zh-CN; PECM30 Build/QP1A.190711.020) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/6.0.17.22) com.alibaba.android.rimet/14945260 Channel/10002068 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[Lt0]
120.230.80.241 - - [07/Jun/2021:10:01:52 +0800] "GET http://www.hbszszj.com/uploadfile/2021/0531/20210531082809199.jpg HTTP/1.1" 304 0 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 10; zh-CN; PECM30 Build/QP1A.190711.020) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/6.0.17.22) com.alibaba.android.rimet/14945260 Channel/10002068 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[Lt0]
120.230.80.241 - - [07/Jun/2021:10:01:52 +0800] "GET http://www.hbszszj.com/uploadfile/2020/1113/20201113044007261.jpg HTTP/1.1" 206 1 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 10; zh-CN; PECM30 Build/QP1A.190711.020) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/6.0.17.22) com.alibaba.android.rimet/14945260 Channel/10002068 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[Lt0]
120.230.80.241 - - [07/Jun/2021:10:01:52 +0800] "GET http://www.hbszszj.com/uploadfile/2021/0531/20210531021644430.jpg HTTP/1.1" 206 1 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 10; zh-CN; PECM30 Build/QP1A.190711.020) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/6.0.17.22) com.alibaba.android.rimet/14945260 Channel/10002068 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[Lt27]
120.230.80.241 - - [07/Jun/2021:10:01:53 +0800] "GET http://www.hbszszj.com/uploadfile/2021/0531/20210531021644430.jpg HTTP/1.1" 206 880366 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 10; zh-CN; PECM30 Build/QP1A.190711.020) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/6.0.17.22) com.alibaba.android.rimet/14945260 Channel/10002068 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[Lt965]
120.230.80.241 - - [07/Jun/2021:10:01:53 +0800] "GET http://www.hbszszj.com/uploadfile/2020/1113/20201113044007261.jpg HTTP/1.1" 206 16565 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 10; zh-CN; PECM30 Build/QP1A.190711.020) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/6.0.17.22) com.alibaba.android.rimet/14945260 Channel/10002068 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[Lt965]
185.191.171.7 - - [07/Jun/2021:11:21:56 +0800] "GET http://www.hbszszj.com/robots.txt HTTP/1.1" 200 170 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)"[t13]
185.191.171.41 - - [07/Jun/2021:11:21:56 +0800] "GET http://www.hbszszj.com/index.php?a=show&c=index&catid=59&id=329&m=content HTTP/1.1" 200 7897 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)"[Klt305]
171.82.13.96 - - [07/Jun/2021:11:41:35 +0800] "GET http://www.hbszszj.com/ HTTP/1.1" 200 4378 "-" "Mozilla/5.0 (Linux; U; Android 10; zh-CN; AQM-AL00 Build/HUAWEIAQM-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/5.1.19) com.alibaba.android.rimet/13679634 Channel/227200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[KLlt259]
171.82.13.96 - - [07/Jun/2021:11:41:35 +0800] "GET http://www.hbszszj.com/css/commonss.css HTTP/1.1" 200 1790 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 10; zh-CN; AQM-AL00 Build/HUAWEIAQM-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/5.1.19) com.alibaba.android.rimet/13679634 Channel/227200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[Lt13]
171.82.13.96 - - [07/Jun/2021:11:41:35 +0800] "GET http://www.hbszszj.com/js/js/swiper.min.css HTTP/1.1" 200 13666 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 10; zh-CN; AQM-AL00 Build/HUAWEIAQM-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/5.1.19) com.alibaba.android.rimet/13679634 Channel/227200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[Lt11]
171.82.13.96 - - [07/Jun/2021:11:41:35 +0800] "GET http://www.hbszszj.com/css/index.css HTTP/1.1" 200 11822 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 10; zh-CN; AQM-AL00 Build/HUAWEIAQM-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/5.1.19) com.alibaba.android.rimet/13679634 Channel/227200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[Lt11]
171.82.13.96 - - [07/Jun/2021:11:41:35 +0800] "GET http://www.hbszszj.com/css/media.css HTTP/1.1" 200 11158 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 10; zh-CN; AQM-AL00 Build/HUAWEIAQM-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/5.1.19) com.alibaba.android.rimet/13679634 Channel/227200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[Lt17]
171.82.13.96 - - [07/Jun/2021:11:41:36 +0800] "GET http://www.hbszszj.com/images/hcai_03.png HTTP/1.1" 200 1229 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 10; zh-CN; AQM-AL00 Build/HUAWEIAQM-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/5.1.19) com.alibaba.android.rimet/13679634 Channel/227200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[Lt0]
171.82.13.96 - - [07/Jun/2021:11:41:36 +0800] "GET http://www.hbszszj.com/js/jquery-1.8.3.min.js HTTP/1.1" 200 33806 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 10; zh-CN; AQM-AL00 Build/HUAWEIAQM-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/5.1.19) com.alibaba.android.rimet/13679634 Channel/227200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[ZKLt117]
171.82.13.96 - - [07/Jun/2021:11:41:36 +0800] "GET http://www.hbszszj.com/css/animate.min.css HTTP/1.1" 200 78544 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 10; zh-CN; AQM-AL00 Build/HUAWEIAQM-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/5.1.19) com.alibaba.android.rimet/13679634 Channel/227200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[Lt145]
171.82.13.96 - - [07/Jun/2021:11:41:36 +0800] "GET http://www.hbszszj.com/uploadfile/2020/1105/20201105051736321.jpg HTTP/1.1" 200 49054 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 10; zh-CN; AQM-AL00 Build/HUAWEIAQM-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/5.1.19) com.alibaba.android.rimet/13679634 Channel/227200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[Lt116]
171.82.13.96 - - [07/Jun/2021:11:41:36 +0800] "GET http://www.hbszszj.com/js/js/swiper.min.js HTTP/1.1" 200 35944 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 10; zh-CN; AQM-AL00 Build/HUAWEIAQM-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/5.1.19) com.alibaba.android.rimet/13679634 Channel/227200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[ZKLt117]
171.82.13.96 - - [07/Jun/2021:11:41:36 +0800] "GET http://www.hbszszj.com/js/wow.min.js HTTP/1.1" 200 1722 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 10; zh-CN; AQM-AL00 Build/HUAWEIAQM-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/5.1.19) com.alibaba.android.rimet/13679634 Channel/227200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[ZKLt7]
171.82.13.96 - - [07/Jun/2021:11:41:36 +0800] "GET http://www.hbszszj.com/images/s1.png HTTP/1.1" 200 1046 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 10; zh-CN; AQM-AL00 Build/HUAWEIAQM-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/5.1.19) com.alibaba.android.rimet/13679634 Channel/227200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[Lt0]
171.82.13.96 - - [07/Jun/2021:11:41:36 +0800] "GET http://www.hbszszj.com/images/s2.png HTTP/1.1" 200 3366 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 10; zh-CN; AQM-AL00 Build/HUAWEIAQM-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/5.1.19) com.alibaba.android.rimet/13679634 Channel/227200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[Lt0]
171.82.13.96 - - [07/Jun/2021:11:41:36 +0800] "GET http://www.hbszszj.com/images/s6.png HTTP/1.1" 200 1056 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 10; zh-CN; AQM-AL00 Build/HUAWEIAQM-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/5.1.19) com.alibaba.android.rimet/13679634 Channel/227200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[Lt1]
171.82.13.96 - - [07/Jun/2021:11:41:36 +0800] "GET http://www.hbszszj.com/images/sj_18.jpg HTTP/1.1" 200 1463 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 10; zh-CN; AQM-AL00 Build/HUAWEIAQM-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/5.1.19) com.alibaba.android.rimet/13679634 Channel/227200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[Lt1]
171.82.13.96 - - [07/Jun/2021:11:41:36 +0800] "GET http://www.hbszszj.com/images/ss_05.png HTTP/1.1" 200 536 "http://www.hbszszj.com/css/index.css" "Mozilla/5.0 (Linux; U; Android 10; zh-CN; AQM-AL00 Build/HUAWEIAQM-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/5.1.19) com.alibaba.android.rimet/13679634 Channel/227200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[Lt0]
171.82.13.96 - - [07/Jun/2021:11:41:36 +0800] "GET http://www.hbszszj.com/uploadfile/2021/0602/20210602101132846.jpg HTTP/1.1" 200 64357 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 10; zh-CN; AQM-AL00 Build/HUAWEIAQM-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/5.1.19) com.alibaba.android.rimet/13679634 Channel/227200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[Lt134]
171.82.13.96 - - [07/Jun/2021:11:41:36 +0800] "GET http://www.hbszszj.com/uploadfile/2021/0531/20210531082809199.jpg HTTP/1.1" 200 78981 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 10; zh-CN; AQM-AL00 Build/HUAWEIAQM-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/5.1.19) com.alibaba.android.rimet/13679634 Channel/227200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[Lt105]
171.82.13.96 - - [07/Jun/2021:11:41:36 +0800] "GET http://www.hbszszj.com/images/zj_06.png HTTP/1.1" 200 1216 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 10; zh-CN; AQM-AL00 Build/HUAWEIAQM-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/5.1.19) com.alibaba.android.rimet/13679634 Channel/227200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[Lt6]
